112.5,A3  (0,1)
112.6666666667,Eb3  (0,1)
112.8333333333,Gb3  (0,1)
113,C1  (0,2)
113,Ab2  (0,2)
113,C2  (0,2)
113,Ab3  (0,1)
113.1666666667,Eb3  (0,1)
113.3333333333,Gb3  (0,1)
113.5,Ab2  (0,2)
113.5,Db2  (0,2)
113.5,Db1  (0,2)
113.5,Ab3  (0,1)
113.6666666667,Db3  (0,1)
113.8333333333,E3  (0,1)
114,Gb2  (0,2)
114,A1  (0,2)
114,A0  (0,2)
114,Gb3  (0,1)
114.1666666667,Db3  (0,1)
114.3333333333,Eb3  (0,1)
114.5,Gb2  (0,2)
114.6666666667,Db3  (0,1)
114.8333333333,Eb3  (0,1)
115,Ab0  (0,2)
115,Ab1  (0,2)
115,Ab2  (0,2)
115,Ab3  (0,1)
115.1666666667,Db3  (0,1)
115.3333333333,Eb3  (0,1)
115.5,Gb0  (0,2)
115.5,Gb1  (0,2)
115.5,A3  (0,1)
115.5,A2  (0,1)
115.6666666667,Db3  (0,1)
115.8333333333,Eb3  (0,1)
116,Ab0  (0,2)
116,Ab2  (0,2)
116,Ab1  (0,2)
116,Ab3  (0,1)
116.1666666667,Db3  (0,1)
116.3333333333,E3  (0,1)
116.5,Ab2  (0,2)
116.6666666667,Db3  (0,1)
116.8333333333,E3  (0,1)
117,Gb2  (0,2)
117,Ab0  (0,2)
117,Ab1  (0,2)
117,Ab3  (0,1)
117.1666666667,C3  (0,1)
117.3333333333,Eb3  (0,1)
117.5,Gb2  (0,2)
117.6666666667,C3  (0,1)
117.8333333333,Eb3  (0,1)
118,Ab1  (0,2)
118,E2  (0,2)
118,Db1  (0,2)
118,Db3  (0,1)
118.1666666667,Ab2  (0,2)
118.5,Ab2  (0,2)
118.6666666667,Db3  (0,1)
118.8333333333,E3  (0,1)
119,Ab2  (0,2)
119.1666666667,Db3  (0,1)
119.3333333333,E3  (0,1)
119.5,Ab2  (0,2)
119.5,Ab1  (0,2)
119.6666666667,Db3  (0,1)
119.8333333333,E3  (0,1)
119.875,Ab1  (0,2)
120,C1  (0,2)
120,Ab1  (0,2)
120,Ab2  (0,2)
120.1666666667,Eb3  (0,1)
120.3333333333,Gb3  (0,1)
120.5,Ab2  (0,2)
120.6666666667,Eb3  (0,1)
120.8333333333,Gb3  (0,1)
121,Ab2  (0,2)
121.1666666667,Eb3  (0,1)
121.3333333333,Gb3  (0,1)
121.5,Ab2  (0,2)
121.5,Ab1  (0,2)
121.6666666667,Eb3  (0,1)
121.8333333333,Gb3  (0,1)
121.875,Ab1  (0,2)
122,Ab2  (0,2)
122,Ab1  (0,2)
122,Db1  (0,2)
122.1666666667,E3  (0,1)
122.3333333333,Db3  (0,1)
122.5,Ab3  (0,1)
122.6666666667,E3  (0,1)
122.8333333333,Db4  (0,1)
123,Ab3  (0,1)
123.1666666667,E4  (0,1)
123.3333333333,Db4  (0,1)
123.5,Ab1  (0,2)
123.5,Ab4  (0,1)
123.6666666667,E4  (0,1)
123.8333333333,Db4  (0,1)
123.875,Ab1  (0,2)
124,Ab0  (0,2)
124,Ab1  (0,2)
124,C4  (0,1)
124.1666666667,Eb4  (0,1)
124.3333333333,A3  (0,1)
124.5,C4  (0,1)
124.6666666667,Gb3  (0,1)
124.8333333333,A3  (0,1)
125,Eb3  (0,1)
125.1666666667,Gb3  (0,1)
125.3333333333,A2  (0,1)
125.5,Ab1  (0,2)
125.5,C3  (0,1)
125.6666666667,Ab2  (0,2)
125.8333333333,Gb2  (0,2)
125.875,Ab1  (0,2)
126,E2  (0,2)
126,Db1  (0,2)
126,Ab1  (0,2)
126,Db3  (0,1)
126.1666666667,E3  (0,1)
126.3333333333,Db3  (0,1)
126.5,Ab3  (0,1)
126.6666666667,E3  (0,1)
126.8333333333,Db4  (0,1)
127,Ab3  (0,1)
127.1666666667,E4  (0,1)
127.3333333333,Db4  (0,1)
127.5,Ab1  (0,2)
127.5,Ab4  (0,1)
127.6666666667,E4  (0,1)
127.8333333333,Db4  (0,1)
127.875,Ab1  (0,2)
128,Ab0  (0,2)
128,Ab1  (0,2)
128,C4  (0,1)
128.1666666667,Eb4  (0,1)
128.3333333333,A3  (0,1)
128.5,C4  (0,1)
128.6666666667,Gb3  (0,1)
128.8333333333,A3  (0,1)
129,Eb3  (0,1)
129.1666666667,Gb3  (0,1)
129.3333333333,A2  (0,1)
129.5,Ab1  (0,2)
129.5,C3  (0,1)
129.6666666667,Ab2  (0,2)
129.8333333333,Gb2  (0,2)
129.875,Ab1  (0,2)
130,Ab1  (0,2)
130,E2  (0,2)
130,Db1  (0,2)
130,Db3  (0,1)
130.1666666667,Ab2  (0,2)
130.5,E3  (0,1)
130.6666666667,Db3  (0,1)
130.8333333333,Ab2  (0,2)
131,Db2  (0,2)
131.1666666667,E2  (0,2)
131.3333333333,Ab2  (0,2)
131.5,Db3  (0,1)
131.6666666667,Ab2  (0,2)
131.8333333333,E2  (0,2)
132,Ab1  (0,2)
132.1666666667,Db2  (0,2)
132.3333333333,E2  (0,2)
132.5,Ab2  (0,2)
132.6666666667,E2  (0,2)
132.8333333333,Db2  (0,2)
133,Ab1  (0,2)
133.1666666667,Db2  (0,2)
133.3333333333,Ab1  (0,2)
133.5,E1  (0,2)
133.6666666667,Ab1  (0,2)
133.8333333333,E1  (0,2)
134,Db1  (0,2)
135,Db1  (0,2)
135,Ab1  (0,2)
135,Db2  (0,2)
135,E2  (0,2)
135,Ab2  (0,2)
135,Db3  (0,1)
136,Db1  (0,2)
136,Db2  (0,2)
136,Ab1  (0,2)
136,E2  (0,2)
136,Ab2  (0,2)
136,Db3  (0,1)
